page,edit_id,timestamp,summary
[[en:Category talk:Outdoor sculptures in New Hampshire]],831749832,2018-03-22T01:25:51Z,Assessment: +Public Art; +Sculpture; +New Hampshire; +Visual arts ([[User:Evad37/rater.js|Rater]])
[[en:Category:Outdoor sculptures in New Hampshire]],831749792,2018-03-22T01:25:31Z,added [[Category:Sculptures in New Hampshire]] using [[WP:HC|HotCat]]
[[en:Category:Outdoor sculptures in New Hampshire]],831749782,2018-03-22T01:25:26Z,added [[Category:Outdoor sculptures in the United States by state]] using [[WP:HC|HotCat]]
[[en:Category:Outdoor sculptures in New Hampshire]],831749747,2018-03-22T01:25:17Z,create
[[en:New Hampshire Marine Memorial]],831749718,2018-03-22T01:25:05Z,added [[Category:Outdoor sculptures in New Hampshire]] using [[WP:HC|HotCat]]
[[en:Wikipedia talk:WikiProject Visual arts]],831749580,2018-03-22T01:24:11Z,done
[[en:Category:Sculptures of women in New Hampshire]],831749538,2018-03-22T01:23:53Z,create
[[en:Category talk:Sculptures of women in New Hampshire]],831749520,2018-03-22T01:23:47Z,Assessment: +Sculpture; +New Hampshire; +Visual arts ([[User:Evad37/rater.js|Rater]])
[[en:Category:Sculptures of women in New Hampshire]],831749489,2018-03-22T01:23:31Z,added [[Category:Sculptures of women in the United States]] using [[WP:HC|HotCat]]
[[en:Category:Sculptures of women in New Hampshire]],831749469,2018-03-22T01:23:21Z,added [[Category:Sculptures in New Hampshire]] using [[WP:HC|HotCat]]
[[en:Category:Sculptures of women in New Hampshire]],831749453,2018-03-22T01:23:14Z,create
[[en:Wikipedia talk:WikiProject Visual arts]],831749414,2018-03-22T01:23:02Z,done
[[en:Category talk:Statues in New Hampshire]],831749336,2018-03-22T01:22:30Z,Assessment: +New Hampshire; +Sculpture; +Visual arts ([[User:Evad37/rater.js|Rater]])
[[en:Category:Statues in New Hampshire]],831749295,2018-03-22T01:22:12Z,added [[Category:Statues in the United States by state]] using [[WP:HC|HotCat]]
[[en:Category:Statues in New Hampshire]],831749268,2018-03-22T01:22:02Z,+
[[en:Talk:New Hampshire Marine Memorial]],831749240,2018-03-22T01:21:45Z,+
[[en:Talk:New Hampshire Marine Memorial]],831749203,2018-03-22T01:21:35Z,+
[[en:Talk:New Hampshire Marine Memorial]],831749181,2018-03-22T01:21:26Z,+
[[en:Talk:New Hampshire Marine Memorial]],831749137,2018-03-22T01:21:09Z,+
[[en:New Hampshire Marine Memorial]],831749105,2018-03-22T01:20:55Z,added [[Category:Statues in New Hampshire]] using [[WP:HC|HotCat]]
[[en:New Hampshire Marine Memorial]],831749073,2018-03-22T01:20:44Z,added [[Category:Sculptures of women in New Hampshire]] using [[WP:HC|HotCat]]
[[en:Talk:Liberty Bell Ruby]],831748885,2018-03-22T01:19:36Z,order
[[en:Liberty Bell Ruby]],831748856,2018-03-22T01:19:25Z,order
[[en:Wikipedia talk:WikiProject Visual arts]],831741578,2018-03-22T00:38:40Z,:
[[en:Wikipedia talk:WikiProject Visual arts]],831741539,2018-03-22T00:38:29Z,+
[[en:Wikipedia talk:WikiProject Visual arts]],831741416,2018-03-22T00:37:51Z,+
[[en:Wikipedia talk:WikiProject Visual arts]],831741353,2018-03-22T00:37:32Z,/* Red links to turn blue */ reply
[[en:Wikipedia talk:WikiProject Sculpture]],831740969,2018-03-22T00:35:21Z,/* Red links to turn blue */ reply
"[[en:Confederate Monument (Jackson, Mississippi)]]",831648041,2018-03-21T16:01:41Z,+
[[en:Aja (drag queen)]],831647749,2018-03-21T15:59:57Z,order
[[en:Talk:List of Confederate monuments and memorials]],831647591,2018-03-21T15:59:02Z,/* Missing articles */ new section
[[en:Talk:List of Confederate monuments and memorials]],831647031,2018-03-21T15:56:00Z,"/* Confederate Monument (Jackson, Mississippi) */ update"
"[[en:Talk:Confederate Monument (Jackson, Mississippi)]]",831646735,2018-03-21T15:54:16Z,NRHP
"[[en:Confederate Monument (Jackson, Mississippi)]]",831646699,2018-03-21T15:54:03Z,portals
"[[en:Confederate Monument (Jackson, Mississippi)]]",831646634,2018-03-21T15:53:41Z,order
"[[en:Confederate Monument (Jackson, Mississippi)]]",831646597,2018-03-21T15:53:27Z,added [[Category:1891 establishments in the United States]] using [[WP:HC|HotCat]]
"[[en:Confederate Monument (Jackson, Mississippi)]]",831646553,2018-03-21T15:53:13Z,added [[Category:1891 sculptures]] using [[WP:HC|HotCat]]
[[en:Wikipedia talk:WikiProject Visual arts]],831646396,2018-03-21T15:52:24Z,/* Red links to turn blue */ new section
[[en:Wikipedia talk:WikiProject Sculpture]],831646229,2018-03-21T15:51:37Z,-
[[en:Wikipedia talk:WikiProject Sculpture]],831646198,2018-03-21T15:51:29Z,/* Red links to turn blue */ new section
[[en:Wikipedia talk:WikiProject Public Art]],831646083,2018-03-21T15:50:50Z,/* Missing lists of public art */ -
[[en:Wikipedia talk:WikiProject Public Art]],831646040,2018-03-21T15:50:37Z,/* More red links to turn blue */ new section
[[en:Category:Outdoor sculptures in the United States by state]],831644390,2018-03-21T15:41:49Z,order
"[[en:Confederate Monument (Jackson, Mississippi)]]",831644281,2018-03-21T15:41:11Z,format
[[en:Talk:List of Confederate monuments and memorials]],831643661,2018-03-21T15:37:48Z,collapse
[[en:Talk:List of Confederate monuments and memorials]],831643496,2018-03-21T15:36:45Z,"/* Confederate Monument (Jackson, Mississippi) */ new section"
[[en:Sister (upcoming film)]],831642863,2018-03-21T15:32:55Z,format
[[en:Darcelle XV]],831642491,2018-03-21T15:30:40Z,United States Armed Forces
[[en:It Was Twenty Years Ago Today (Roseanne episode)]],831642285,2018-03-21T15:29:25Z,Another Believer moved page [[It Was Twenty Years Ago Today (Roseanne episode)]] to [[It Was Twenty Years Ago Today (Roseanne)]]: -episode in title
[[en:It Was Twenty Years Ago Today (Roseanne)]],831642284,2018-03-21T15:29:25Z,Another Believer moved page [[It Was Twenty Years Ago Today (Roseanne episode)]] to [[It Was Twenty Years Ago Today (Roseanne)]]: -episode in title
[[en:March for Our Lives]],831641910,2018-03-21T15:27:16Z,cn
[[en:March for Our Lives]],831641858,2018-03-21T15:26:57Z,cn
[[en:Category talk:Outdoor sculptures in Mississippi]],831641643,2018-03-21T15:25:54Z,+
[[en:Category talk:Outdoor sculptures in Mississippi]],831641626,2018-03-21T15:25:47Z,+
[[en:Category talk:Outdoor sculptures in Mississippi]],831641598,2018-03-21T15:25:40Z,=
[[en:Category talk:Outdoor sculptures in Mississippi]],831641574,2018-03-21T15:25:31Z,+
[[en:Category:Outdoor sculptures in Mississippi]],831641531,2018-03-21T15:25:19Z,added [[Category:Sculptures in Mississippi]] using [[WP:HC|HotCat]]
[[en:Category:Outdoor sculptures in Mississippi]],831641515,2018-03-21T15:25:15Z,added [[Category:Outdoor sculptures in the United States by state]] using [[WP:HC|HotCat]]
[[en:Category:Outdoor sculptures in Mississippi]],831641485,2018-03-21T15:25:06Z,create
"[[en:Confederate Monument (Jackson, Mississippi)]]",831641435,2018-03-21T15:24:48Z,tag
"[[en:Confederate Monument (Jackson, Mississippi)]]",831641411,2018-03-21T15:24:37Z,order
"[[en:Confederate Monument (Jackson, Mississippi)]]",831641382,2018-03-21T15:24:26Z,added [[Category:Outdoor sculptures in Mississippi]] using [[WP:HC|HotCat]]
[[en:User:Another Believer/Projects/Art]],831641255,2018-03-21T15:23:40Z,"Confederate Monument (Jackson, Mississippi)"
"[[en:Wikipedia:The 50,000 Challenge]]",831640984,2018-03-21T15:22:10Z,"Confederate Monument (Jackson, Mississippi)"
"[[en:Confederate Monument (Jackson, Mississippi)]]",831640843,2018-03-21T15:21:19Z,stub
"[[en:Confederate Monument (Jackson, Mississippi)]]",831640744,2018-03-21T15:20:39Z,List of Confederate monuments and memorials
"[[en:Talk:Confederate Monument (Jackson, Mississippi)]]",831640608,2018-03-21T15:19:49Z,Assessment: Public Art (Stub); Sculpture (Stub); Mississippi (Stub/Low); Visual arts (Stub) ([[User:Evad37/rater.js|Rater]])
"[[en:Talk:Confederate Monument (Jackson, Mississippi)]]",831640586,2018-03-21T15:19:40Z,=
"[[en:Talk:Confederate Monument (Jackson, Mississippi)]]",831640574,2018-03-21T15:19:36Z,+
"[[en:Talk:Confederate Monument (Jackson, Mississippi)]]",831640552,2018-03-21T15:19:29Z,+
"[[en:Talk:Confederate Monument (Jackson, Mississippi)]]",831640530,2018-03-21T15:19:20Z,+
"[[en:Talk:Confederate Monument (Jackson, Mississippi)]]",831640501,2018-03-21T15:19:13Z,+
"[[en:Talk:Confederate Monument (Jackson, Mississippi)]]",831640481,2018-03-21T15:19:07Z,=
[[en:Category talk:Statues in Mississippi]],831640450,2018-03-21T15:18:54Z,+
[[en:Category talk:Statues in Mississippi]],831640419,2018-03-21T15:18:46Z,+
[[en:Category talk:Statues in Mississippi]],831640392,2018-03-21T15:18:37Z,+
[[en:Category:Statues in Mississippi]],831640375,2018-03-21T15:18:32Z,added [[Category:Statues in the United States by state]] using [[WP:HC|HotCat]]
[[en:Category:Statues in Mississippi]],831640348,2018-03-21T15:18:22Z,added [[Category:Sculptures in Mississippi]] using [[WP:HC|HotCat]]
[[en:Category:Statues in Mississippi]],831640324,2018-03-21T15:18:13Z,create
[[en:Category talk:Sculptures in Mississippi]],831640280,2018-03-21T15:17:59Z,+
[[en:Category talk:Sculptures in Mississippi]],831640253,2018-03-21T15:17:51Z,+
[[en:Category talk:Sculptures in Mississippi]],831640238,2018-03-21T15:17:43Z,+
[[en:Category:Sculptures in Mississippi]],831640209,2018-03-21T15:17:34Z,added [[Category:Sculptures in the United States by state]] using [[WP:HC|HotCat]]
[[en:Category:Sculptures in Mississippi]],831640182,2018-03-21T15:17:23Z,added [[Category:Art in Mississippi]] using [[WP:HC|HotCat]]
[[en:Category:Sculptures in Mississippi]],831640158,2018-03-21T15:17:15Z,create
[[en:Category talk:Sculptures of men in Mississippi]],831640106,2018-03-21T15:17:02Z,+
[[en:Category talk:Sculptures of men in Mississippi]],831640084,2018-03-21T15:16:55Z,=
[[en:Category talk:Sculptures of men in Mississippi]],831640052,2018-03-21T15:16:46Z,+
[[en:Category:Sculptures of men in Mississippi]],831640034,2018-03-21T15:16:39Z,added [[Category:Sculptures of men in the United States]] using [[WP:HC|HotCat]]
[[en:Category:Sculptures of men in Mississippi]],831640009,2018-03-21T15:16:27Z,added [[Category:Sculptures in Mississippi]] using [[WP:HC|HotCat]]
[[en:Category:Sculptures of men in Mississippi]],831639982,2018-03-21T15:16:18Z,create
"[[en:Confederate Monument (Jackson, Mississippi)]]",831639930,2018-03-21T15:16:01Z,added [[Category:Statues in Mississippi]] using [[WP:HC|HotCat]]
"[[en:Confederate Monument (Jackson, Mississippi)]]",831639914,2018-03-21T15:15:55Z,added [[Category:Sculptures of men in Mississippi]] using [[WP:HC|HotCat]]
"[[en:Confederate Monument (Jackson, Mississippi)]]",831639886,2018-03-21T15:15:46Z,added [[Category:Monuments and memorials in Mississippi]] using [[WP:HC|HotCat]]
"[[en:Confederate Monument (Jackson, Mississippi)]]",831639847,2018-03-21T15:15:34Z,"added [[Category:Buildings and structures in Jackson, Mississippi]] using [[WP:HC|HotCat]]"
"[[en:Confederate Monument (Jackson, Mississippi)]]",831639812,2018-03-21T15:15:22Z,format
[[en:User talk:Another Believer]],831639730,2018-03-21T15:15:00Z,reply
"[[en:Confederate Monument (Jackson, Mississippi)]]",831639656,2018-03-21T15:14:36Z,stub
[[en:Talk:Austin serial bombings]],831554911,2018-03-21T05:03:39Z,needs image
[[en:Talk:Austin serial bombings]],831554891,2018-03-21T05:03:32Z,-
[[en:March for Our Lives]],831554292,2018-03-21T04:59:29Z,Reverted to revision 831517148 by [[Special:Contributions/Another Believer|Another Believer]] ([[User talk:Another Believer|talk]]): Unsourced. ([[WP:TW|TW]])
"[[en:Talk:United States House of Representatives elections in Oregon, 2018]]",831554092,2018-03-21T04:58:03Z,{{WikiProject Oregon}} {{WikiProject Politics}}
"[[en:Talk:Oregon state elections, 2018]]",831554024,2018-03-21T04:57:30Z,{{WikiProject Oregon}} {{WikiProject Politics}}
[[en:Talk:Arthur Miller: Writer]],831553199,2018-03-21T04:51:30Z,Assessment: Film (Stub) ([[User:Evad37/rater.js|Rater]])
[[en:Talk:King in the Wilderness]],831553176,2018-03-21T04:51:20Z,Assessment: Film (Stub) ([[User:Evad37/rater.js|Rater]])
[[en:Talk:Nothing Left Unsaid: Gloria Vanderbilt & Anderson Cooper]],831553137,2018-03-21T04:51:02Z,Assessment: Film (Stub) ([[User:Evad37/rater.js|Rater]])
"[[en:If You're Not in the Obit, Eat Breakfast]]",831553028,2018-03-21T04:50:20Z,Category:Documentary films about old age
"[[en:If You're Not in the Obit, Eat Breakfast]]",831552964,2018-03-21T04:49:46Z,-link to disambiguation page
